"game","superid","round","showScore","initScore","payoff","cumulativePayoff","cPayoffS","WealthLevel","coop","local_rate_coop","degree","happ","harm"
133,13307,12,1,200,100,3150,-0.50209378301708,"Poorer",1,1,7,-1,NA
133,13308,12,1,200,200,3100,-0.618859779067563,"Poorer",1,1,7,0,NA
133,13309,12,1,200,150,3100,-0.618859779067563,"Poorer",1,0.857142857142857,5,1,NA
133,13310,12,1,200,600,3500,0.315268189336306,"Middle",0,0.75,7,2,NA
133,13311,12,1,1150,300,4100,1.71646014194211,"Richest",1,0.833333333333333,5,1,NA
133,13314,12,1,200,150,3150,-0.50209378301708,"Poorer",1,0.777777777777778,8,-1,NA
134,13401,12,1,200,350,4150,-0.309021572130328,"Middle",1,1,8,2,NA
134,13404,12,1,200,400,4000,-0.561857403873324,"Poorer",1,0.9,9,0,NA
134,13406,12,1,200,350,4050,-0.477578793292325,"Middle",1,0.888888888888889,9,1,NA
134,13407,12,1,200,400,3750,-0.983250456778318,"Poorer",1,0.9,10,1,NA
134,13408,12,1,200,400,4400,0.112371480774665,"Middle",1,0.9,10,2,NA
134,13409,12,1,200,300,4800,0.786600365422655,"Richer",1,0.875,8,0,NA
134,13410,12,1,200,300,4100,-0.393300182711327,"Middle",1,0.875,8,1,NA
134,13411,12,1,1150,400,5600,2.13505813471863,"Richest",1,0.9,10,2,NA
134,13412,12,1,200,1100,4350,0.0280928701936667,"Middle",0,0.909090909090909,8,2,NA
134,13413,12,1,1150,450,5000,1.12371480774665,"Richer",1,0.909090909090909,11,2,NA
134,13414,12,1,200,100,4450,0.196650091355664,"Middle",1,1,4,2,NA
134,13416,12,1,200,100,3350,-1.65747934142631,"Poorest",1,1,5,0,NA
135,13500,12,1,200,200,3150,-0.0214793710348008,"Middle",1,0.833333333333333,6,2,NA
135,13501,12,1,1150,200,3450,0.451066791730821,"Middle",1,1,8,1,NA
135,13503,12,1,200,250,2250,-1.43911785933167,"Poorer",1,0.888888888888889,8,2,NA
135,13504,12,1,200,700,4150,1.5536745048506,"Richest",0,0.875,8,2,NA
135,13505,12,1,200,250,3200,0.0572783227594695,"Middle",1,0.888888888888889,8,1,NA
135,13506,12,1,200,300,3000,-0.257752452417612,"Middle",1,0.875,8,1,NA
135,13508,12,1,200,900,4200,1.63243219864487,"Richest",0,0.8,8,2,NA
135,13510,12,1,200,-50,3250,0.13603601655374,"Middle",1,0.666666666666667,3,-2,NA
135,13511,12,1,200,200,2850,-0.494025533800422,"Middle",1,1,8,0,NA
135,13512,12,1,200,250,2200,-1.51787555312594,"Poorest",1,0.888888888888889,9,1,NA
135,13513,12,1,200,200,3100,-0.100237064829071,"Middle",1,1,8,1,NA
136,13602,12,1,200,500,3700,1.42662575132944,"Richer",0,0.75,7,1,NA
136,13605,12,1,200,300,3600,1.3217267990258,"Richer",0,0.8,3,0,NA
136,13606,12,1,1150,100,2500,0.167838323685816,"Middle",0,0.666666666666667,4,-2,NA
136,13607,12,1,200,50,1150,-1.24829753241326,"Poorer",1,0.714285714285714,7,0,NA
136,13608,12,1,200,200,3150,0.849681513659444,"Richer",0,0.6,5,0,NA
136,13610,12,1,200,500,2050,-0.304206961680542,"Middle",0,0.555555555555556,9,0,NA
136,13611,12,1,200,50,1450,-0.933600675502352,"Poorer",1,0.8,5,-1,NA
136,13612,12,1,1150,-100,1400,-0.986050151654169,"Poorer",1,0.5,8,-1,NA
136,13614,12,1,200,0,1550,-0.828701723198717,"Poorer",1,0.625,6,0,NA
136,13615,12,1,200,0,2850,0.534984656748539,"Richer",1,0.75,4,1,NA
137,13700,12,1,1150,-100,3500,1.06186521160831,"Richer",1,0.666666666666667,4,-1,NA
137,13701,12,1,200,200,2450,-0.0951671651913109,"Middle",0,0.5,6,0,NA
137,13702,12,1,200,-150,900,-1.80316734046694,"Poorest",1,0.714285714285714,5,-1,NA
137,13703,12,1,200,200,1650,-0.976715642752926,"Poorer",0,0.6,4,1,NA
137,13704,12,1,1150,100,2150,-0.425747844276917,"Middle",0,0.5,3,-2,NA
137,13705,12,1,1150,-100,2350,-0.205360724886513,"Middle",1,0.666666666666667,4,0,NA
137,13706,12,1,200,300,2100,-0.480844624124518,"Middle",0,0.875,6,1,NA
137,13707,12,1,200,200,2300,-0.260457504734114,"Middle",0,0.75,6,1,NA
137,13708,12,1,1150,200,4000,1.61283301008432,"Richest",0,0.4,5,1,NA
137,13711,12,1,200,100,3600,1.17205877130351,"Richer",0,0.6,4,2,NA
137,13713,12,1,200,0,2900,0.400703853437098,"Middle",0,0.5,1,1,NA
138,13801,12,1,200,250,4550,0.257437239445488,"Middle",1,1,8,2,NA
138,13803,12,1,1150,250,4650,0.429062065742481,"Middle",1,0.857142857142857,8,1,NA
138,13805,12,1,200,300,3600,-1.37299861037594,"Poorer",1,0.875,8,2,NA
138,13806,12,1,200,300,3550,-1.45881102352443,"Poorer",1,0.9,10,1,NA
138,13807,12,1,1150,200,4300,-0.171624826296992,"Middle",1,1,5,1,NA
138,13808,12,1,1150,250,4550,0.257437239445488,"Middle",1,1,9,1,NA
138,13809,12,1,200,250,4350,-0.0858124131484961,"Middle",1,0.888888888888889,9,2,NA
138,13811,12,1,1150,250,4000,-0.686499305187969,"Poorer",1,0.888888888888889,9,1,NA
138,13812,12,1,1150,300,4200,-0.343249652593984,"Middle",0,1,5,2,NA
138,13813,12,1,1150,250,5300,1.54462343667293,"Richest",1,0.857142857142857,8,1,NA
138,13815,12,1,1150,900,5350,1.63043584982143,"Richest",0,0.9,7,2,NA
139,13900,12,1,200,300,3900,1.93948479044724,"Richest",0,1,1,1,NA
139,13902,12,1,200,200,1900,-0.066878785877491,"Middle",1,1,4,1,NA
139,13904,12,1,1150,150,1750,-0.217356054101846,"Middle",1,0.8,5,2,NA
139,13905,12,1,200,150,1000,-0.969742395223618,"Poorer",1,0.8,4,1,NA
139,13906,12,1,200,200,1700,-0.267515143509964,"Middle",1,1,4,2,NA
139,13913,12,1,200,150,1550,-0.417992411734318,"Middle",1,0.8,4,1,NA
140,14000,12,1,200,300,2200,0.341484080088525,"Middle",0,0.75,4,1,NA
140,14001,12,1,200,100,600,-0.848638654477425,"Poorer",0,0.5,2,1,NA
140,14003,12,1,1150,0,2650,0.676206099185199,"Richer",NA,NA,NA,2,NA
140,14006,12,1,200,50,950,-0.588299306291123,"Poorer",1,1,1,1,NA
140,14008,12,1,1150,-50,2300,0.415866750998897,"Middle",1,0,1,2,NA
140,14009,12,1,200,100,4400,1.97790284011671,"Richest",0,0.4,5,-2,NA
140,14010,12,1,1150,0,1850,0.0811447319022238,"Middle",0,0,1,2,NA
140,14011,12,1,200,0,1550,-0.142003280828892,"Middle",1,0.75,3,1,NA
140,14012,12,1,200,0,300,-1.07178666720854,"Poorer",1,0.5,1,2,NA
140,14013,12,1,200,-100,-400,-1.59246536358114,"Poorest",1,0,2,2,NA
140,14015,12,1,200,100,2750,0.750588770095571,"Richer",0,0.5,2,1,NA
141,14100,12,1,200,200,2600,0,"Middle",1,1,7,1,NA
141,14101,12,1,200,200,2300,-0.481620974300952,"Middle",1,1,7,1,NA
141,14102,12,1,200,350,2500,-0.160540324766984,"Middle",1,1,9,2,NA
141,14103,12,1,200,250,2400,-0.321080649533968,"Middle",1,1,8,1,NA
141,14104,12,1,1150,200,3450,1.36459276051936,"Richer",1,1,6,2,NA
141,14105,12,1,200,300,2250,-0.561891136684444,"Poorer",1,1,6,2,NA
141,14106,12,1,200,350,3000,0.642161299067936,"Richer",1,1,7,1,NA
141,14109,12,1,200,400,2450,-0.240810487150476,"Middle",0,1,4,1,NA
141,14110,12,1,200,300,2350,-0.40135081191746,"Middle",1,1,8,0,NA
141,14112,12,1,1150,400,3800,1.92648389720381,"Richest",1,1,8,2,NA
141,14113,12,1,200,150,1500,-1.76594357243682,"Poorest",1,1,4,1,NA
142,14200,12,1,1150,200,5950,2.25591231994236,"Richest",0,0.5,2,-1,NA
142,14201,12,1,200,300,4050,-0.548165610453284,"Poorer",1,0.8,10,1,NA
142,14203,12,1,200,600,4050,-0.548165610453284,"Poorer",0,0.875,8,0,NA
142,14204,12,1,1150,250,5450,1.5179970751014,"Richest",1,0.888888888888889,10,2,NA
142,14205,12,1,1150,200,4150,-0.400582561485092,"Middle",1,0.8,10,0,NA
142,14207,12,1,200,200,4450,0.0421665854194832,"Middle",1,0.8,10,-2,NA
142,14208,12,1,200,200,4050,-0.548165610453284,"Poorer",1,0.8,11,0,NA
142,14209,12,1,200,300,3950,-0.695748659421476,"Poorer",1,0.8,10,1,NA
142,14210,12,1,200,200,4200,-0.326791037000997,"Middle",0,0.75,4,1,NA
142,14211,12,1,200,300,4700,0.411124207839963,"Middle",1,0.8,10,-1,NA
142,14213,12,1,1150,300,3200,-1.80262152668292,"Poorest",0,0.4,5,0,NA
142,14214,12,1,1150,900,4600,0.263541158871771,"Middle",0,0.727272727272727,10,0,NA
142,14216,12,1,200,300,4250,-0.252999512516901,"Middle",1,0.8,9,2,NA
142,14217,12,1,200,50,4850,0.632498781292251,"Richer",1,0.714285714285714,9,2,NA
143,14301,12,1,200,100,2750,-0.942666224184958,"Poorer",1,0.625,7,1,NA
143,14302,12,1,200,150,2500,-1.29616605825432,"Poorer",1,0.555555555555556,9,1,NA
143,14303,12,1,200,0,3050,-0.518466423301727,"Poorer",NA,NA,NA,0,NA
143,14304,12,1,200,100,3650,0.329933178464736,"Middle",1,0.75,5,1,NA
143,14305,12,1,200,200,3350,-0.0942666224184956,"Middle",1,0.75,8,0,NA
143,14306,12,1,200,100,3100,-0.447766456487855,"Middle",0,0.666666666666667,4,0,NA
143,14307,12,1,1150,150,4000,0.824832946161838,"Richer",1,0.571428571428571,7,1,NA
143,14308,12,1,200,600,4950,2.1681323156254,"Richest",0,0.666666666666667,9,2,NA
143,14309,12,1,200,600,3900,0.683433012534095,"Richer",0,0.75,7,-2,NA
143,14312,12,1,200,150,2600,-1.15476612462657,"Poorer",1,0.666666666666667,9,0,NA
143,14313,12,1,200,400,3200,-0.306366522860111,"Middle",0,0.428571428571429,7,1,NA
143,14315,12,1,200,100,3950,0.754132979347967,"Richer",1,0.75,8,1,NA
144,14400,12,1,1150,400,4750,1.25633312936401,"Richer",0,0.625,9,2,NA
144,14401,12,1,200,50,1300,-1.23137286851572,"Poorer",1,0.666666666666667,10,1,NA
144,14402,12,1,200,-50,1800,-0.870835767373731,"Poorer",1,0.545454545454545,11,2,NA
144,14403,12,1,200,150,2900,-0.0776541448613518,"Middle",1,0.8,5,2,NA
144,14404,12,1,200,500,4900,1.36449425970661,"Richer",0,0.714285714285714,6,0,NA
144,14405,12,1,200,500,2300,-0.510298666231741,"Poorer",0,0.625,7,1,NA
144,14407,12,1,1150,100,2750,-0.185815275203949,"Middle",1,0.875,7,1,NA
144,14408,12,1,200,200,2000,-0.726620926916935,"Poorer",0,0.6,5,1,NA
144,14411,12,1,1150,600,3950,0.679473767536829,"Richer",0,1,6,2,NA
144,14412,12,1,1150,200,5750,1.977407331648,"Richest",0,0.6,5,2,NA
144,14414,12,1,1150,50,2500,-0.366083825774944,"Middle",1,0.333333333333333,5,1,NA
144,14416,12,1,200,-50,2400,-0.438191246003342,"Middle",1,0.555555555555556,10,-1,NA
144,14418,12,1,200,-50,1800,-0.870835767373731,"Poorer",1,0.714285714285714,6,-2,NA
145,14500,12,1,200,300,3750,0.675052740555614,"Richer",1,1,8,1,NA
145,14501,12,1,200,250,3500,0.112508790092602,"Middle",1,1,6,1,NA
145,14504,12,1,200,250,3600,0.337526370277807,"Middle",1,1,7,1,NA
145,14505,12,1,200,600,3350,-0.225017580185205,"Middle",0,1,4,-1,NA
145,14506,12,1,200,350,2750,-1.57512306129643,"Poorest",1,1,7,2,NA
145,14507,12,1,200,350,3100,-0.787561530648217,"Poorer",1,1,7,2,NA
145,14508,12,1,200,300,3300,-0.337526370277807,"Middle",1,1,8,1,NA
145,14510,12,1,200,300,3350,-0.225017580185205,"Middle",1,1,8,2,NA
145,14513,12,1,1150,300,4350,2.02515822166684,"Richest",1,1,7,2,NA
146,14600,12,1,1150,0,1550,-0.779728963848396,"Poorer",NA,NA,2,2,NA
146,14601,12,1,1150,200,2100,0.18669566740032,"Middle",1,0.75,4,2,NA
146,14602,12,1,1150,150,2300,0.538122806036217,"Richer",1,0.6,7,1,NA
146,14603,12,1,1150,100,2000,0.0109820980823718,"Middle",1,0.75,4,1,NA
146,14606,12,1,200,50,1800,-0.340445040553525,"Middle",1,1,2,1,NA
146,14608,12,1,200,100,1250,-1.30686967180224,"Poorer",1,0.75,4,0,NA
146,14610,12,1,200,0,1800,-0.340445040553525,"Middle",1,0.5,3,1,NA
146,14612,12,1,200,400,3150,2.03168814523878,"Richest",0,0.75,4,1,NA
147,14700,12,1,200,100,1500,-0.180295429729284,"Middle",0,0.4,4,1,NA
147,14703,12,1,1150,100,950,-0.646942424322724,"Poorer",0,0.25,2,0,NA
147,14704,12,1,200,-50,-100,-1.53781395945566,"Poorest",1,0.333333333333333,3,-2,NA
147,14706,12,1,1150,0,2650,0.795421013511546,"Richer",0,0.2,4,-2,NA
147,14707,12,1,1150,0,2300,0.498463835133902,"Middle",0,0.2,5,-1,NA
147,14708,12,1,1150,100,4250,2.15293954323792,"Richest",0,0.5,4,1,NA
147,14709,12,1,200,0,1800,0.074239294594411,"Middle",0,1,1,0,NA
147,14710,12,1,1150,-200,800,-0.774209786484572,"Poorer",1,0.333333333333333,5,-1,NA
147,14712,12,1,1150,0,3050,1.13480064594314,"Richer",0,0,5,2,NA
147,14713,12,1,200,200,1200,-0.434830154052979,"Middle",0,0.5,3,1,NA
147,14715,12,1,200,100,1050,-0.562097516214826,"Poorer",0,0.166666666666667,6,-1,NA
147,14716,12,1,200,100,1100,-0.519675062160877,"Poorer",0,0.25,4,1,NA
148,14800,12,1,200,150,3900,-0.0496676942671445,"Middle",1,1,10,1,NA
148,14801,12,1,200,800,5800,2.25712077280689,"Richest",0,1,10,2,NA
148,14802,12,1,1150,700,4900,1.16443149892972,"Richer",0,1,8,1,NA
148,14803,12,1,200,200,2700,-1.50658672610338,"Poorest",1,1,9,-1,NA
148,14804,12,1,1150,100,3350,-0.717422250525419,"Poorer",0,1,3,1,NA
148,14805,12,1,200,200,3550,-0.474602411886046,"Middle",1,1,8,1,NA
148,14807,12,1,1150,300,4150,0.253857104032071,"Middle",1,1,8,2,NA
148,14809,12,1,200,250,3550,-0.474602411886046,"Middle",1,1,9,0,NA
148,14811,12,1,1150,200,3700,-0.292487532906517,"Middle",1,1,7,1,NA
148,14813,12,1,200,200,3650,-0.35319249256636,"Middle",1,1,9,-1,NA
148,14814,12,1,1150,200,4100,0.193152144372228,"Middle",1,1,9,0,NA
149,14901,12,1,200,400,3100,-0.428387327149459,"Middle",1,1,8,1,NA
149,14902,12,1,200,450,3250,-0.251677554700307,"Middle",1,0.777777777777778,10,2,NA
149,14904,12,1,200,250,4750,1.51542016979121,"Richest",1,0.8,6,1,NA
149,14905,12,1,1150,200,5200,2.04554948713867,"Richest",1,1,5,2,NA
149,14906,12,1,200,500,3000,-0.54619384211556,"Poorer",1,0.8,10,2,NA
149,14908,12,1,200,300,3000,-0.54619384211556,"Poorer",1,1,7,1,NA
149,14910,12,1,200,450,2500,-1.13522641694607,"Poorer",1,0.888888888888889,9,2,NA
149,14911,12,1,200,350,3250,-0.251677554700307,"Middle",1,1,7,2,NA
149,14913,12,1,200,150,2700,-0.899613387013864,"Poorer",1,1,4,0,NA
149,14914,12,1,1150,300,4050,0.690774565028503,"Richer",1,1,6,2,NA
149,14915,12,1,1150,450,3300,-0.192774297217256,"Middle",1,0.888888888888889,8,2,NA
150,15000,12,1,1150,150,4300,1.21533123297652,"Richer",1,0.8,6,2,NA
150,15004,12,1,200,200,2950,-0.502676269136883,"Poorer",1,0.75,7,1,NA
150,15005,12,1,1150,150,3150,-0.248156639194158,"Middle",1,0.714285714285714,8,0,NA
150,15006,12,1,200,250,2000,-1.71164451136483,"Poorest",1,0.666666666666667,9,0,NA
150,15011,12,1,1150,100,3950,0.769921880576745,"Richer",1,1,6,2,NA
150,15012,12,1,200,600,3850,0.642662065605382,"Richer",0,1,6,-2,NA
150,15013,12,1,200,150,3000,-0.439046361651202,"Middle",1,0.857142857142857,9,0,NA
150,15014,12,1,1150,200,3650,0.388142435662657,"Middle",1,0.75,8,-1,NA
150,15015,12,1,200,150,2350,-1.26623515896506,"Poorer",1,1,5,2,NA
150,15016,12,1,1150,500,4250,1.15170132549083,"Richer",0,0.833333333333333,6,0,NA
101,10100,13,0,200,100,3150,-0.672266270174927,"Poorer",1,0.75,8,-1,NA
101,10101,13,0,1150,150,3350,-0.504199702631195,"Poorer",1,0.666666666666667,5,1,NA
101,10103,13,0,200,200,3600,-0.294116493201531,"Middle",1,0.833333333333333,6,0,NA
101,10104,13,0,200,600,4700,0.630249628288994,"Richer",0,0.833333333333333,7,2,NA
101,10105,13,0,200,100,2850,-0.924366121490525,"Poorer",1,0.75,8,-2,NA
101,10106,13,0,200,150,3300,-0.546216344517128,"Poorer",1,0.666666666666667,9,1,NA
101,10108,13,0,200,500,6200,1.89074888486698,"Richest",0,1,6,1,NA
101,10109,13,0,1150,500,5800,1.55461574977952,"Richest",0,0.833333333333333,5,2,NA
101,10110,13,0,200,50,3150,-0.672266270174927,"Poorer",1,0.857142857142857,7,-1,NA
101,10114,13,0,200,150,3400,-0.462183060745262,"Middle",1,0.666666666666667,9,0,NA
102,10203,13,0,200,200,3000,-0.728717617469277,"Poorer",1,0.833333333333333,6,1,NA
102,10205,13,0,200,100,3500,-0.135575370691958,"Middle",1,1,3,-1,NA
102,10206,13,0,1150,100,5350,2.05905094238412,"Richest",1,1,4,1,NA
102,10208,13,0,200,600,3400,-0.254203820047422,"Middle",0,0.833333333333333,5,2,NA
102,10209,13,0,1150,150,3350,-0.313518044725154,"Middle",1,0.8,5,2,NA
102,10211,13,0,1150,200,3900,0.338938426729896,"Middle",1,0.833333333333333,6,2,NA
102,10213,13,0,1150,150,2800,-0.965974516180205,"Poorer",1,1,5,1,NA
103,10301,13,0,200,500,3950,-0.500650505500813,"Poorer",0,0.5,13,-1,NA
103,10302,13,0,200,100,2400,-1.93013944883866,"Poorest",0,1,4,0,NA
103,10303,13,0,1150,400,6500,1.85108936902274,"Richest",0,0.714285714285714,6,0,NA
103,10304,13,0,1150,200,4150,-0.316200319263671,"Middle",1,0.666666666666667,8,1,NA
103,10306,13,0,200,200,5900,1.29773881031132,"Richer",0,0.666666666666667,6,0,NA
103,10307,13,0,200,-150,3050,-1.33067634356795,"Poorer",1,0.636363636363636,12,0,NA
103,10308,13,0,200,500,4850,0.329375332566324,"Middle",0,0.6,9,0,NA
103,10309,13,0,200,400,5100,0.55993806536275,"Richer",0,0.7,9,-1,NA
103,10310,13,0,200,0,4400,-0.0856375864672445,"Middle",1,0.833333333333333,7,0,NA
103,10311,13,0,200,50,4400,-0.0856375864672445,"Middle",1,0.777777777777778,8,-1,NA
103,10312,13,0,1150,400,5600,1.0210635309556,"Richer",0,0.75,8,-1,NA
103,10313,13,0,200,0,3750,-0.685100691737954,"Poorer",1,0.7,10,0,NA
103,10314,13,0,200,-50,4200,-0.270087772704386,"Middle",1,0.777777777777778,9,-1,NA
103,10315,13,0,1150,0,4650,0.144925146329182,"Middle",0,0.333333333333333,3,0,NA
104,10401,13,0,200,400,3600,-0.925311596375835,"Poorer",1,1,9,2,NA
104,10402,13,0,200,500,4000,-0.610311903992572,"Poorer",1,0.9,11,2,NA
104,10403,13,0,200,250,6500,1.35843617340282,"Richer",1,0.8,5,2,NA
104,10404,13,0,200,300,5200,0.334687173157217,"Middle",1,0.833333333333333,10,0,NA
104,10405,13,0,200,500,4000,-0.610311903992572,"Poorer",1,0.8,10,2,NA
104,10406,13,0,1150,450,4950,0.137812365417678,"Middle",1,1,9,2,NA
104,10409,13,0,1150,400,6250,1.16156136566328,"Richer",1,0.875,9,2,NA
104,10411,13,0,200,400,3250,-1.20093632721119,"Poorer",1,0.875,8,2,NA
104,10412,13,0,1150,500,7050,1.79156075042981,"Richest",1,0.9,10,2,NA
104,10413,13,0,200,500,3650,-0.885936634827928,"Poorer",1,0.9,11,1,NA
104,10414,13,0,200,500,5050,0.216562288513493,"Middle",1,0.9,10,2,NA
104,10415,13,0,200,400,3800,-0.767811750184204,"Poorer",1,0.875,10,2,NA
105,10502,13,0,1150,300,1450,-0.139792482454615,"Middle",0,0.4,5,2,NA
105,10503,13,0,1150,300,3600,1.12569735871348,"Richer",0,0.333333333333333,8,2,NA
105,10504,13,0,1150,100,4550,1.68486728853194,"Richest",0,0.285714285714286,4,0,NA
105,10505,13,0,200,-100,250,-0.846112393804248,"Poorer",1,0,3,-1,NA
105,10506,13,0,200,100,2050,0.213367473220202,"Middle",0,0.333333333333333,3,1,NA
105,10509,13,0,200,0,2800,0.654817417813722,"Richer",0,0,4,-2,NA
105,10510,13,0,200,0,200,-0.875542390110483,"Poorer",0,0,4,0,NA
105,10511,13,0,200,100,2300,0.360517454751375,"Middle",0,0.5,6,1,NA
105,10512,13,0,200,100,2500,0.478237439976314,"Middle",0,0.125,9,-2,NA
105,10513,13,0,200,-300,-1700,-1.9938822497474,"Poorest",1,0.166666666666667,7,-2,NA
105,10515,13,0,200,200,1850,0.0956474879952628,"Middle",0,0.285714285714286,6,0,NA
105,10516,13,0,200,-200,400,-0.757822404885544,"Poorer",1,0,5,-1,NA
106,10602,13,0,1150,50,2550,-0.127663702572808,"Middle",1,0.8,5,2,NA
106,10603,13,0,1150,50,2700,0.063831851286404,"Middle",1,0.8,4,-1,NA
106,10605,13,0,200,100,2050,-0.765982215436848,"Poorer",0,0.666666666666667,3,1,NA
106,10606,13,0,200,0,1950,-0.893645918009656,"Poorer",1,0.666666666666667,6,0,NA
106,10607,13,0,200,150,1950,-0.893645918009656,"Poorer",1,1,3,2,NA
106,10608,13,0,200,-50,2500,-0.191495553859212,"Middle",1,1,1,1,NA
106,10612,13,0,1150,400,4250,2.04261924116493,"Richest",0,0.6,5,-1,NA
106,10613,13,0,200,300,3250,0.765982215436848,"Richer",0,0.75,3,2,NA
107,10700,13,0,200,500,3800,0.876207258423581,"Richer",0,0.714285714285714,7,1,NA
107,10702,13,0,200,200,1600,-1.67697945486367,"Poorest",1,0.875,8,2,NA
107,10703,13,0,1150,150,2750,-0.342359127463518,"Middle",1,1,7,1,NA
107,10705,13,0,1150,250,3250,0.237910580101767,"Middle",1,1,5,1,NA
107,10706,13,0,200,100,1750,-1.50289854259409,"Poorest",1,0.833333333333333,6,1,NA
107,10708,13,0,200,-50,3650,0.702126346153995,"Richer",1,1,3,2,NA
107,10709,13,0,1150,150,4300,1.45647696598887,"Richer",1,1,4,1,NA
107,10710,13,0,200,300,2700,-0.400386098220047,"Middle",0,0.6,5,0,NA
107,10711,13,0,1150,100,3300,0.295937550858296,"Middle",0,1,3,0,NA
107,10713,13,0,1150,150,3350,0.353964521614824,"Middle",1,1,4,2,NA
108,10802,13,0,1150,700,4950,1.17246650215361,"Richer",0,0.7,8,2,NA
108,10805,13,0,200,600,3300,-0.36290629828564,"Middle",0,0.857142857142857,7,0,NA
108,10806,13,0,200,150,2850,-0.78164433476907,"Poorer",1,0.857142857142857,6,2,NA
108,10808,13,0,200,200,2900,-0.735117886270911,"Poorer",0,0.75,2,1,NA
108,10809,13,0,200,150,1550,-1.9913319957212,"Poorest",1,0.777777777777778,8,0,NA
108,10810,13,0,1150,150,4150,0.428043326183062,"Middle",1,0.857142857142857,6,0,NA
108,10812,13,0,1150,200,5150,1.35857229614624,"Richer",1,1,7,1,NA
108,10814,13,0,1150,200,3800,0.10235818669595,"Middle",1,0.875,7,1,NA
108,10816,13,0,1150,100,4200,0.474569774681221,"Middle",1,0.7,9,0,NA
108,10817,13,0,200,150,4050,0.334990429186744,"Middle",1,1,8,-2,NA
109,10901,13,0,200,500,2450,-0.0544953733405239,"Middle",0,0.666666666666667,5,1,NA
109,10905,13,0,1150,50,3550,2.04357650026966,"Richest",1,1,2,2,NA
109,10907,13,0,200,50,2650,0.326972240043145,"Middle",1,1,3,0,NA
109,10908,13,0,1150,200,2450,-0.0544953733405239,"Middle",0,1,2,1,NA
109,10909,13,0,1150,50,2100,-0.722063696761945,"Poorer",1,0.6,5,1,NA
109,10910,13,0,200,50,2100,-0.722063696761945,"Poorer",1,1,3,0,NA
109,10912,13,0,1150,50,2050,-0.817430600107862,"Poorer",1,0.6,4,2,NA
110,11000,13,0,200,600,4850,-1.69054814908259,"Poorest",0,1,6,1,NA
110,11001,13,0,200,400,6250,0.406587529526192,"Middle",1,0.916666666666667,12,1,NA
110,11002,13,0,200,250,6700,1.0806668547933,"Richer",1,0.888888888888889,9,1,NA
110,11003,13,0,1150,450,6700,1.0806668547933,"Richer",1,1,11,0,NA
110,11004,13,0,200,500,5500,-0.716878012585653,"Poorer",1,1,12,1,NA
110,11005,13,0,200,500,5300,-1.01646882381548,"Poorer",1,1,12,2,NA
110,11006,13,0,200,500,5950,-0.0427986873185463,"Middle",1,1,12,2,NA
110,11007,13,0,200,400,5550,-0.641980309778197,"Poorer",1,0.916666666666667,12,2,NA
110,11010,13,0,200,350,5300,-1.01646882381548,"Poorer",1,0.909090909090909,12,0,NA
110,11011,13,0,1150,300,6350,0.556382935141104,"Richer",1,0.9,11,1,NA
110,11012,13,0,1150,450,6750,1.15556455760076,"Richer",1,0.923076923076923,11,-1,NA
110,11013,13,0,200,400,5550,-0.641980309778197,"Poorer",1,1,10,1,NA
110,11014,13,0,1150,500,7050,1.60495077444549,"Richest",1,1,12,1,NA
110,11015,13,0,1150,1200,5900,-0.117696390126003,"Middle",0,0.923076923076923,12,2,NA
111,11100,13,0,200,450,5200,-0.391651556944358,"Middle",1,1,9,2,NA
111,11101,13,0,1150,450,6350,1.52494116852803,"Richest",1,1,9,2,NA
111,11102,13,0,200,450,4650,-1.30828286043115,"Poorer",1,1,9,2,NA
111,11103,13,0,200,450,5000,-0.724972030939557,"Poorer",1,1,9,2,NA
111,11104,13,0,200,450,5500,0.10832915404844,"Middle",1,1,9,2,NA
111,11106,13,0,1150,450,6000,0.941630339036436,"Richer",1,1,9,2,NA
111,11107,13,0,1150,450,6350,1.52494116852803,"Richest",1,1,9,2,NA
111,11108,13,0,200,450,5100,-0.558311793941958,"Poorer",1,1,9,2,NA
111,11111,13,0,200,450,5250,-0.308321438445559,"Middle",1,1,9,2,NA
111,11113,13,0,200,450,4950,-0.808302149438357,"Poorer",1,1,9,2,NA
112,11200,13,0,200,300,4450,-0.268525154380599,"Middle",1,0.875,8,1,NA
112,11201,13,0,1150,300,5200,0.491451697639964,"Middle",1,0.8,9,2,NA
112,11202,13,0,200,250,3400,-1.33249274720939,"Poorer",1,0.857142857142857,7,1,NA
112,11204,13,0,200,300,4100,-0.623181018656862,"Poorer",1,0.75,8,1,NA
112,11205,13,0,200,50,6500,1.80874490780894,"Richest",1,1,3,-1,NA
112,11206,13,0,200,350,3650,-1.0791671298692,"Poorer",1,0.777777777777778,8,2,NA
112,11207,13,0,200,300,4300,-0.420520524784712,"Middle",1,0.875,7,1,NA
112,11208,13,0,200,250,4300,-0.420520524784712,"Middle",1,1,8,2,NA
112,11210,13,0,200,200,5500,0.795442438448189,"Richer",1,0.833333333333333,6,1,NA
112,11214,13,0,1150,900,5750,1.04876805578838,"Richer",0,0.8,6,-1,NA
113,11300,13,0,1150,600,6950,1.78421962953025,"Richest",0,0.777777777777778,8,1,NA
113,11302,13,0,200,700,5100,0.297927855587603,"Middle",0,0.875,9,2,NA
113,11303,13,0,200,400,6950,1.78421962953025,"Richest",0,0.666666666666667,6,0,NA
113,11304,13,0,1150,250,5200,0.378267951476395,"Middle",1,0.888888888888889,9,2,NA
