superid,round,game,showScore,initScore,payoff,cumulativePayoff,cPayoffS,WealthLevel,coop,local_rate_coop,degree,happ,harm,gender,age,prac_coop,initHapp,prac_cpayoff,initDegree,initNsize,prev_degree,post_coop_local_coop_harm_rate,country3,yindex,rank,post_coop_local_coop_rate,post_coop_local_harm_rate,n_rewiring_chances,n_size,p_rewiring_chances,cPayoffS2,cumulativePayoffS,cumulativePayoffS2,payoffS,age2
24614,14,246,1,200,-300,-3900,-2.32818104110106,Poorest,1,0.3,8,1,0,male,21,1,1,300,5,20,10,0.2,US,2.32818104110106,0,0.3,0.1,1,18,0.0588235294117647,5.42042696014242,-0.39,0.1521,-0.03,441
24614,15,246,1,200,-100,-4000,-2.25256088699904,Poorest,1,0.375,8,1,0,male,21,1,1,300,5,20,8,0.375,US,2.25256088699904,0,0.375,0,2,18,0.117647058823529,5.0740305496379,-0.4,0.16,-0.01,441
24615,0,246,1,1150,NA,1150,1.48884742894182,Richer,NA,NA,6,1,NA,male,-4,0,1,500,6,20,NA,NA,India,0,0.868421052631579,NA,NA,0,20,0,2.21666666666667,0.115,0.013225,NA,16
24615,1,246,1,1150,400,1550,2.09589818056305,Richest,0,NA,7,1,0,male,-4,0,1,500,6,20,6,0.666666666666667,India,0,1,0.666666666666667,0,7,20,0.368421052631579,4.3927891832875,0.155,0.024025,0.04,16
24615,2,246,1,1150,100,1650,2.04037089119865,Richest,0,0.285714285714286,9,1,0,male,-4,0,1,500,6,20,7,0.142857142857143,India,0,0.973684210526316,0.285714285714286,0.142857142857143,8,20,0.421052631578947,4.16311337365077,0.165,0.027225,0.01,16
24615,3,246,1,1150,300,1950,2.30195062738708,Richest,0,0.444444444444444,9,1,0,male,-4,0,1,500,6,20,9,0.333333333333333,India,0,1,0.444444444444444,0.111111111111111,2,20,0.105263157894737,5.29897669092777,0.195,0.038025,0.03,16
24615,4,246,1,1150,200,2150,2.20906003852375,Richest,0,0.333333333333333,7,1,0,male,-4,0,1,500,6,20,9,0.222222222222222,India,0,1,0.333333333333333,0.111111111111111,5,20,0.263157894736842,4.87994625380255,0.215,0.046225,0.02,16
24615,5,246,1,1150,100,2250,2.07638471925223,Richest,0,0.285714285714286,6,1,0,male,-4,0,1,500,6,20,7,0.142857142857143,India,0,1,0.285714285714286,0.142857142857143,3,20,0.157894736842105,4.31137350234416,0.225,0.050625,0.01,16
24615,6,246,1,1150,100,2350,1.91247617323924,Richest,0,0.333333333333333,8,1,0,male,-4,0,1,500,6,20,6,0.166666666666667,India,0,1,0.333333333333333,0.166666666666667,7,18,0.411764705882353,3.65756511320781,0.235,0.055225,0.01,16
24615,7,246,1,1150,0,2350,1.79779147930575,Richest,0,0.25,7,1,0,male,-4,0,1,500,6,20,8,0,India,0,1,0.25,0.25,4,18,0.235294117647059,3.23205420306436,0.235,0.055225,0,16
24615,8,246,1,1150,-300,2050,1.60644810850084,Richest,0,0,7,1,0,male,-4,0,1,500,6,20,7,-0.428571428571429,India,0,1,0,0.428571428571429,4,18,0.235294117647059,2.58067552530593,0.205,0.042025,-0.03,16
24615,9,246,1,1150,0,2050,1.50171278770197,Richest,0,0.142857142857143,8,1,0,male,-4,0,1,500,6,20,7,0,India,0,1,0.142857142857143,0.142857142857143,6,18,0.352941176470588,2.25514129674762,0.205,0.042025,0,16
24615,10,246,1,1150,0,2050,1.40044868823433,Richer,0,0.125,8,1,0,male,-4,0,1,500,6,20,8,0,India,0,1,0.125,0.125,4,18,0.235294117647059,1.96125652837726,0.205,0.042025,0,16
24615,11,246,1,1150,-100,1950,1.3479608874513,Richer,0,0,7,1,0,male,-4,0,1,500,6,20,8,-0.125,India,0,1,0,0.125,3,18,0.176470588235294,1.8169985540985,0.195,0.038025,-0.01,16
24615,12,246,1,1150,0,1950,1.21427854637494,Richer,0,0.142857142857143,8,1,0,male,-4,0,1,500,6,20,7,0,India,0,0.970588235294118,0.142857142857143,0.142857142857143,6,18,0.352941176470588,1.47447238818644,0.195,0.038025,0,16
24615,13,246,1,1150,0,1950,1.12164886464316,Richer,0,0.125,5,1,0,male,-4,0,1,500,6,20,8,0,India,0,0.941176470588235,0.125,0.125,5,18,0.294117647058824,1.25809617555529,0.195,0.038025,0,16
24615,14,246,1,1150,0,1950,1.03705524754605,Richer,0,0.2,3,1,0,male,-4,0,1,500,6,20,5,0,India,0.011185495736244,0.882352941176471,0.2,0.2,5,18,0.294117647058824,1.0754835864628,0.195,0.038025,0,16
24615,15,246,1,1150,-100,1850,0.912144401873528,Richer,0,0.333333333333333,4,1,0,male,-4,0,1,500,6,20,3,-0.333333333333333,India,0.0390704356650935,0.882352941176471,0.333333333333333,0.666666666666667,3,18,0.176470588235294,0.832007409869216,0.185,0.034225,-0.01,16
24616,0,246,1,200,NA,200,-0.638077469546494,Poorer,NA,NA,4,0,NA,male,-5,1,0,-50,4,20,NA,NA,India,0.638077469546494,0.342105263157895,NA,NA,0,20,0,0.407142857142857,0.02,4e-04,NA,25
24616,1,246,1,200,-100,100,-0.40024338971738,Middle,1,NA,5,0,0,male,-5,1,0,-50,4,20,4,0.25,India,0.576694776582031,0.473684210526316,0.5,0.25,4,20,0.210526315789474,0.160194771012459,0.01,1e-04,-0.01,25
24616,2,246,1,200,-50,50,-0.400446623506277,Middle,1,0.6,8,1,0,male,-5,1,0,-50,4,20,5,0.4,India,0.568252827642241,0.447368421052632,0.6,0.2,8,20,0.421052631578947,0.160357498277578,0.005,2.5e-05,-0.005,25
24616,3,246,1,200,-200,-150,-0.668308246660764,Poorer,1,0.5,5,-1,0,male,-5,1,0,-50,4,20,8,0.25,India,0.724884606166437,0.131578947368421,0.5,0.25,6,20,0.315789473684211,0.446635912554785,-0.015,0.000225,-0.02,25
24616,4,246,1,200,50,-100,-0.525677285645955,Poorer,1,0.6,4,1,0,male,-5,1,0,-50,4,20,5,0.6,India,0.65025976374702,0.263157894736842,0.6,0,5,20,0.263157894736842,0.276336608644099,-0.01,1e-04,0.005,25
24616,5,246,1,200,200,100,-0.178275455693373,Middle,1,1,4,2,0,male,-5,1,0,-50,4,20,4,1,India,0.453553732866964,0.368421052631579,1,0,7,20,0.368421052631579,0.0317821381026798,0.01,1e-04,0.02,25
24616,6,246,1,200,100,200,-0.106973428516792,Middle,1,0.75,3,1,0,male,-5,1,0,-50,4,20,4,0.75,India,0.420066390029355,0.411764705882353,0.75,0,3,18,0.176470588235294,0.0114433144086372,0.02,4e-04,0.01,25
24616,7,246,1,200,50,250,0.0257831894033419,Middle,1,0.666666666666667,4,1,0,male,-5,1,0,-50,4,20,3,0.666666666666667,India,0.339869314862234,0.441176470588235,0.666666666666667,0,6,18,0.352941176470588,0.000664772855808602,0.025,0.000625,0.005,25
24616,8,246,1,200,-100,150,0.0389580853702059,Middle,1,0.5,5,-1,0,male,-5,1,0,-50,4,20,4,0.25,India,0.339164507928852,0.5,0.5,0.25,4,18,0.235294117647059,0.00151773241571225,0.015,0.000225,-0.01,25
24616,9,246,1,200,150,300,0.140447958562054,Middle,1,0.8,5,2,0,male,-5,1,0,-50,4,20,5,0.8,India,0.291699606244267,0.529411764705882,0.8,0,4,18,0.235294117647059,0.0197256290642484,0.03,9e-04,0.015,25
24616,10,246,1,200,150,450,0.226273368841355,Middle,1,0.8,5,1,0,male,-5,1,0,-50,4,20,5,0.8,India,0.252773853480433,0.588235294117647,0.8,0,2,18,0.117647058823529,0.0511996374468159,0.045,0.002025,0.015,25
24616,11,246,1,200,150,600,0.338547957865272,Middle,1,0.8,5,1,0,male,-5,1,0,-50,4,20,5,0.8,India,0.213929077669466,0.588235294117647,0.8,0,4,18,0.235294117647059,0.114614719774746,0.06,0.0036,0.015,25
24616,12,246,1,200,150,750,0.389485571478754,Middle,1,0.8,5,1,0,male,-5,1,0,-50,4,20,5,0.8,India,0.202379757729157,0.588235294117647,0.8,0,5,18,0.294117647058824,0.151699010390132,0.075,0.005625,0.015,25
24616,13,246,1,200,150,900,0.459175003963295,Middle,1,0.8,4,1,0,male,-5,1,0,-50,4,20,5,0.8,India,0.171752482398484,0.588235294117647,0.8,0,3,18,0.176470588235294,0.210841684264692,0.09,0.0081,0.015,25
24616,14,246,1,200,100,1000,0.490563884432414,Middle,1,0.75,4,1,0,male,-5,1,0,-50,4,20,4,0.75,India,0.154999012345095,0.588235294117647,0.75,0,2,18,0.117647058823529,0.240652924709419,0.1,0.01,0.01,25
24616,15,246,1,200,100,1100,0.506412954582173,Richer,1,0.75,4,1,0,male,-5,1,0,-50,4,20,4,0.75,India,0.15327632453229,0.588235294117647,0.75,0,9,18,0.529411764705882,0.256454080568646,0.11,0.0121,0.01,25
24617,0,246,1,1150,NA,1150,1.48884742894182,Richer,NA,NA,7,2,NA,male,5,1,2,250,7,20,NA,NA,US,0,0.868421052631579,NA,NA,0,20,0,2.21666666666667,0.115,0.013225,NA,25
24617,1,246,1,1150,-250,900,0.976938166299411,Richer,0,NA,6,2,1,male,5,1,2,250,7,20,7,0.142857142857143,US,0.137718155601679,0.789473684210526,0.428571428571429,0.285714285714286,4,20,0.210526315789474,0.954408180772456,0.09,0.0081,-0.025,25
24617,2,246,1,1150,100,1000,1.04878877584977,Richer,0,0.333333333333333,4,2,0,male,5,1,2,250,7,20,6,0.166666666666667,US,0.11822709836852,0.815789473684211,0.333333333333333,0.166666666666667,8,20,0.421052631578947,1.09995789634846,0.1,0.01,0.01,25
24617,3,246,1,1150,0,1000,0.958262089127339,Richer,1,0.5,4,0,0,male,5,1,2,250,7,20,4,0.5,US,0.137904876295078,0.842105263157895,0.5,0,4,20,0.210526315789474,0.918266231458692,0.1,0.01,0,25
24617,4,246,1,1150,0,1000,0.811305406170347,Richer,0,0.5,5,1,1,male,5,1,2,250,7,20,4,0.5,US,0.142814060262196,0.842105263157895,0.5,0,5,20,0.263157894736842,0.658216462081232,0.1,0.01,0,25
24617,5,246,1,1150,-100,900,0.660667865216618,Richer,0,0,4,-1,0,male,5,1,2,250,7,20,5,-0.2,US,0.146815081159249,0.842105263157895,0,0.2,5,20,0.263157894736842,0.436482028129883,0.09,0.0081,-0.01,25
24617,6,246,1,1150,-200,700,0.362666013752052,Middle,0,0,1,-1,1,male,5,1,2,250,7,20,4,0,US,0.206119532995771,0.705882352941177,0,0,6,18,0.352941176470588,0.131526637530804,0.07,0.0049,-0.02,25
24617,7,246,1,1150,-50,650,0.363308577956181,Middle,1,0,2,-1,0,male,5,1,2,250,7,20,1,0,US,0.206265515226735,0.705882352941177,0,0,3,18,0.176470588235294,0.131993122816542,0.065,0.004225,-0.005,25
24617,8,246,1,1150,-100,550,0.368955984976656,Middle,0,0,3,-1,1,male,5,1,2,250,7,20,2,0,US,0.206248687254031,0.676470588235294,0,0,3,18,0.176470588235294,0.136128518850094,0.055,0.003025,-0.01,25
24617,9,246,1,1150,-150,400,0.218234520227192,Middle,1,0,2,-1,0,male,5,1,2,250,7,20,3,0,US,0.257127801059761,0.588235294117647,0,0,3,18,0.176470588235294,0.0476263058187927,0.04,0.0016,-0.015,25
24617,10,246,1,1150,0,400,0.189580390110325,Middle,0,0,3,-2,0,male,5,1,2,250,7,20,2,0,US,0.269081844027558,0.529411764705882,0,0,7,18,0.411764705882353,0.035940724314383,0.04,0.0016,0,25
24617,11,246,1,1150,-150,250,0.0768483094540801,Middle,1,0,5,-2,0,male,5,1,2,250,7,20,3,0,US,0.330240032518885,0.529411764705882,0,0,8,18,0.470588235294118,0.00590566266595006,0.025,0.000625,-0.015,25
24617,12,246,1,1150,-350,-100,-0.194742785739377,Middle,1,0,7,-2,0,male,5,1,2,250,7,20,5,-0.2,US,0.481129235356108,0.352941176470588,0,0.2,3,18,0.176470588235294,0.0379247525975329,-0.01,1e-04,-0.035,25
24617,13,246,1,1150,-100,-200,-0.234845231034662,Middle,0,0,7,-2,0,male,5,1,2,250,7,20,7,-0.142857142857143,US,0.513504870844448,0.294117647058824,0,0.142857142857143,2,18,0.117647058823529,0.0551522825397238,-0.02,4e-04,-0.01,25
24617,14,246,1,1150,-100,-300,-0.257266401933611,Middle,0,0,7,-2,0,male,5,1,2,250,7,20,7,-0.142857142857143,US,0.532110011452748,0.235294117647059,0,0.142857142857143,2,18,0.117647058823529,0.0661860015638663,-0.03,9e-04,-0.01,25
24617,15,246,1,1150,-250,-550,-0.386196229458809,Middle,1,0.142857142857143,8,-2,0,male,5,1,2,250,7,20,7,0.142857142857143,US,0.623624261577454,0.235294117647059,0.142857142857143,0,3,18,0.176470588235294,0.149147527648201,-0.055,0.003025,-0.025,25
24618,0,246,1,200,NA,200,-0.638077469546494,Poorer,NA,NA,7,1,NA,female,-2,2,1,50,7,20,NA,NA,India,0.638077469546494,0.342105263157895,NA,NA,0,20,0,0.407142857142857,0.02,4e-04,NA,4
24618,1,246,1,200,-350,-150,-0.830612625972627,Poorer,1,NA,9,1,0,female,-2,2,1,50,7,20,7,0,India,0.852131087785389,0.157894736842105,0.285714285714286,0.285714285714286,6,20,0.315789473684211,0.689917334425143,-0.015,0.000225,-0.035,4
24618,2,246,1,200,-250,-400,-1.08692654951704,Poorer,1,0.333333333333333,7,1,0,female,-2,2,1,50,7,20,9,0.222222222222222,India,1.08692654951704,0.0263157894736842,0.333333333333333,0.111111111111111,5,20,0.263157894736842,1.18140932404502,-0.04,0.0016,-0.025,4
24618,3,246,1,200,250,-150,-0.668308246660764,Poorer,0,0.857142857142857,6,1,1,female,-2,2,1,50,7,20,7,0.857142857142857,India,0.724884606166437,0.131578947368421,0.857142857142857,0,4,20,0.210526315789474,0.446635912554785,-0.015,0.000225,0.025,4
24618,4,246,1,200,100,-50,-0.46490534510885,Middle,0,0.666666666666667,6,1,1,female,-2,2,1,50,7,20,6,0.666666666666667,India,0.607719405371046,0.342105263157895,0.666666666666667,0,8,20,0.421052631578947,0.216136979910779,-0.005,2.5e-05,0.01,4
24618,5,246,1,200,-400,-450,-0.755048988818992,Poorer,0,0,5,1,1,female,-2,2,1,50,7,20,6,-0.166666666666667,India,0.867781997566272,0.157894736842105,0,0.166666666666667,4,20,0.210526315789474,0.570098975516582,-0.045,0.002025,-0.04,4
24618,6,246,1,200,-350,-800,-1.04625231305448,Poorer,0,0,5,1,1,female,-2,2,1,50,7,20,5,-0.2,India,1.12452555343262,0.0588235294117647,0,0.2,3,18,0.176470588235294,1.09464390257185,-0.08,0.0064,-0.035,4
24618,7,246,1,200,-250,-1050,-1.07117432339339,Poorer,0,0.2,4,1,1,female,-2,2,1,50,7,20,5,0,India,1.15086781791281,0.0588235294117647,0.2,0.2,3,18,0.176470588235294,1.14741443109729,-0.105,0.011025,-0.025,4
24618,8,246,1,200,-100,-1150,-1.03353508835076,Poorer,0,0.25,4,1,1,female,-2,2,1,50,7,20,4,0.25,India,1.12749282365537,0.117647058823529,0.25,0,4,18,0.235294117647059,1.06819477885221,-0.115,0.013225,-0.01,4
24618,9,246,1,200,-200,-1350,-1.14303030891272,Poorer,0,0,4,1,1,female,-2,2,1,50,7,20,4,0,India,1.22945982187398,0.117647058823529,0,0,2,18,0.117647058823529,1.30651828709311,-0.135,0.018225,-0.02,4
24618,10,246,1,200,-200,-1550,-1.24144578039987,Poorer,0,0,4,2,1,female,-2,2,1,50,7,20,4,0,India,1.31890873549871,0.0882352941176471,0,0,4,18,0.235294117647059,1.54118762567264,-0.155,0.024025,-0.02,4
24618,11,246,1,200,-100,-1650,-1.3438069247781,Poorer,0,0.25,4,-2,1,female,-2,2,1,50,7,20,4,0.25,India,1.4123473088858,0.117647058823529,0.25,0,5,18,0.294117647058824,1.80581705108157,-0.165,0.027225,-0.01,4
24618,12,246,1,200,-200,-1850,-1.39756587412965,Poorer,0,0,7,1,1,female,-2,2,1,50,7,20,4,0,India,1.45866165004788,0.0882352941176471,0,0,3,18,0.176470588235294,1.95319037253177,-0.185,0.034225,-0.02,4
24618,13,246,1,200,-450,-2300,-1.5597929523944,Poorest,0,0,8,1,1,female,-2,2,1,50,7,20,7,-0.142857142857143,India,1.60535993752053,0.0588235294117647,0,0.142857142857143,7,18,0.411764705882353,2.43295405433924,-0.23,0.0529,-0.045,4
24618,14,246,1,200,-400,-2700,-1.63787616137858,Poorest,0,0.125,7,1,1,female,-2,2,1,50,7,20,8,0,India,1.67622643247427,0.0588235294117647,0.125,0.125,5,18,0.294117647058824,2.68263832001223,-0.27,0.0729,-0.04,4
24618,15,246,1,200,100,-2600,-1.49519551872185,Poorer,0,0.285714285714286,7,1,0,female,-2,2,1,50,7,20,7,0.142857142857143,India,1.54628762689928,0.117647058823529,0.285714285714286,0.142857142857143,5,18,0.294117647058824,2.2356096392059,-0.26,0.0676,0.01,4
24619,0,246,1,1150,NA,1150,1.48884742894182,Richer,NA,NA,5,1,NA,male,-5,0,1,300,5,20,NA,NA,India,0,0.868421052631579,NA,NA,0,20,0,2.21666666666667,0.115,0.013225,NA,25
24619,1,246,1,1150,200,1350,1.75160279155886,Richest,0,NA,7,1,0,male,-5,0,1,300,5,20,5,0.4,India,0.0172147694502099,0.947368421052632,0.6,0.2,5,20,0.263157894736842,3.06811233939679,0.135,0.018225,0.02,25
24619,2,246,1,1150,300,1650,2.04037089119865,Richest,0,0.571428571428571,8,1,0,male,-5,0,1,300,5,20,7,0.428571428571429,India,0,0.973684210526316,0.571428571428571,0.142857142857143,4,20,0.210526315789474,4.16311337365077,0.165,0.027225,0.03,25
24619,3,246,1,1150,200,1850,2.16050972862289,Richest,0,0.375,9,1,0,male,-5,0,1,300,5,20,8,0.25,India,0.00707204493820914,0.947368421052632,0.375,0.125,6,20,0.315789473684211,4.66780228747415,0.185,0.034225,0.02,25
24619,4,246,1,1150,200,2050,2.08751615744954,Richest,0,0.333333333333333,10,1,0,male,-5,0,1,300,5,20,9,0.222222222222222,India,0.00607719405371046,0.947368421052632,0.333333333333333,0.111111111111111,2,20,0.105263157894737,4.35772370761289,0.205,0.042025,0.02,25
24619,5,246,1,1150,-100,1950,1.76178097391098,Richest,0,0.2,10,1,0,male,-5,0,1,300,5,20,10,-0.1,India,0.0157301872670623,0.947368421052632,0.2,0.3,4,20,0.210526315789474,3.10387220003472,0.195,0.038025,-0.01,25
24619,6,246,1,1150,0,1950,1.53676461942416,Richest,0,0.25,9,1,0,male,-5,0,1,300,5,20,10,0,India,0.0208728641008375,0.941176470588235,0.2,0.2,3,18,0.176470588235294,2.36164549551388,0.195,0.038025,0,25
24619,7,246,1,1150,0,1950,1.46026609075291,Richer,0,0.222222222222222,9,1,0,male,-5,0,1,300,5,20,9,0,India,0.0187514104751578,0.941176470588235,0.222222222222222,0.222222222222222,3,18,0.176470588235294,2.13237705580279,0.195,0.038025,0,25
24619,8,246,1,1150,-200,1750,1.35894968379601,Richer,0,0.222222222222222,10,1,0,male,-5,0,1,300,5,20,9,-0.222222222222222,India,0.0137499124836021,0.941176470588235,0.222222222222222,0.444444444444444,1,18,0.0588235294117647,1.84674424308928,0.175,0.030625,-0.02,25
24619,9,246,1,1150,100,1850,1.34613966437169,Richer,0,0.3,9,2,0,male,-5,0,1,300,5,20,10,0.1,India,0.00864295129612643,0.941176470588235,0.3,0.2,4,18,0.235294117647059,1.81209199599473,0.185,0.034225,0.01,25
24619,10,246,1,1150,0,1850,1.25367677331021,Richer,0,0.111111111111111,9,2,0,male,-5,0,1,300,5,20,9,0,India,0.00815399527356236,0.941176470588235,0.111111111111111,0.111111111111111,5,18,0.294117647058824,1.5717054519375,0.185,0.034225,0,25
24619,11,246,1,1150,0,1850,1.27318955933381,Richer,0,0.111111111111111,10,2,0,male,-5,0,1,300,5,20,9,0,India,0.00415396267319352,0.941176470588235,0.111111111111111,0.111111111111111,3,18,0.176470588235294,1.62101165399662,0.185,0.034225,0,25
24619,12,246,1,1150,100,1950,1.21427854637494,Richer,0,0.2,10,2,0,male,-5,0,1,300,5,20,10,0.1,India,0,0.970588235294118,0.2,0.1,3,18,0.176470588235294,1.47447238818644,0.195,0.038025,0.01,25
24619,13,246,1,1150,0,1950,1.12164886464316,Richer,0,0.1,10,2,0,male,-5,0,1,300,5,20,10,0,India,0,0.941176470588235,0.1,0.1,7,18,0.411764705882353,1.25809617555529,0.195,0.038025,0,25
24619,14,246,1,1150,-100,1850,0.979529840902507,Richer,0,0.1,8,2,0,male,-5,0,1,300,5,20,10,-0.1,India,0.0207730635101674,0.823529411764706,0.1,0.2,3,18,0.176470588235294,0.959478709218491,0.185,0.034225,-0.01,25
24619,15,246,1,1150,-100,1750,0.858046875568014,Richer,0,0.125,8,2,0,male,-5,0,1,300,5,20,8,-0.125,India,0.0480866900493458,0.823529411764706,0.125,0.25,8,18,0.470588235294118,0.736244440672031,0.175,0.030625,-0.01,25
24620,0,246,1,200,NA,200,-0.638077469546494,Poorer,NA,NA,8,1,NA,male,-5,0,1,200,8,20,NA,NA,India,0.638077469546494,0.342105263157895,NA,NA,0,20,0,0.407142857142857,0.02,4e-04,NA,25
24620,1,246,1,200,0,200,-0.228095695215281,Middle,0,NA,11,1,0,male,-5,0,1,200,8,20,8,0,India,0.490620929330982,0.578947368421053,0.5,0.5,5,20,0.263157894736842,0.0520276461757424,0.02,4e-04,0,25
24620,2,246,1,200,0,200,-0.17161998150269,Middle,0,0.272727272727273,8,1,0,male,-5,0,1,200,8,20,11,0,India,0.465280838740627,0.631578947368421,0.272727272727273,0.272727272727273,2,20,0.105263157894737,0.0294534180509837,0.02,4e-04,0,25
24620,3,246,1,200,100,300,-0.0318242022219411,Middle,0,0.25,10,1,0,male,-5,0,1,200,8,20,8,0.125,India,0.37128235925598,0.631578947368421,0.25,0.125,4,20,0.210526315789474,0.001012779847063,0.03,9e-04,0.01,25
24620,4,246,1,200,100,400,0.0820421197250913,Middle,0,0.3,11,1,0,male,-5,0,1,200,8,20,10,0.1,India,0.316014090792944,0.578947368421053,0.3,0.2,1,20,0.0526315789473684,0.00673090940898622,0.04,0.0016,0.01,25
24620,5,246,1,200,0,400,0.136328289647874,Middle,0,0.272727272727273,9,1,0,male,-5,0,1,200,8,20,11,0,India,0.28838676656281,0.631578947368421,0.272727272727273,0.272727272727273,3,20,0.157894736842105,0.0185854025583146,0.04,0.0016,0,25
24620,6,246,1,200,0,400,0.0808823483907454,Middle,0,0.25,9,1,0,male,-5,0,1,200,8,20,9,0,India,0.320920285550377,0.529411764705882,0.222222222222222,0.222222222222222,5,18,0.294117647058824,0.00654195428120192,0.04,0.0016,0,25
24620,7,246,1,200,-100,300,0.0679738629724468,Middle,0,0.111111111111111,8,1,0,male,-5,0,1,200,8,20,9,-0.111111111111111,India,0.318773978077682,0.529411764705882,0.111111111111111,0.222222222222222,3,18,0.176470588235294,0.00462044604739697,0.03,9e-04,-0.01,25
24620,8,246,1,200,-300,0,-0.0847911269822129,Middle,0,0.125,9,1,0,male,-5,0,1,200,8,20,8,-0.375,India,0.407914070346862,0.382352941176471,0.125,0.5,4,18,0.235294117647059,0.00718953521491375,0,0,-0.03,25
24620,9,246,1,200,0,0,-0.0929117264333591,Middle,0,0.222222222222222,11,1,0,male,-5,0,1,200,8,20,9,0,India,0.414861662214069,0.382352941176471,0.222222222222222,0.222222222222222,3,18,0.176470588235294,0.00863258890882736,0,0,0,25
24620,10,246,1,200,0,0,-0.10396343973792,Middle,0,0.181818181818182,11,1,0,male,-5,0,1,200,8,20,11,0,India,0.426046253043633,0.352941176470588,0.181818181818182,0.181818181818182,4,18,0.235294117647059,0.0108083968021401,0,0,0,25
24620,11,246,1,200,-100,-100,-0.184851338957112,Middle,0,0.0909090909090909,11,1,0,male,-5,0,1,200,8,20,11,-0.0909090909090909,India,0.479782688753852,0.352941176470588,0.0909090909090909,0.181818181818182,3,18,0.176470588235294,0.0341700175142371,-0.01,1e-04,-0.01,25
24620,12,246,1,200,0,-100,-0.194742785739377,Middle,0,0.181818181818182,12,1,0,male,-5,0,1,200,8,20,11,0,India,0.481129235356108,0.352941176470588,0.181818181818182,0.181818181818182,3,18,0.176470588235294,0.0379247525975329,-0.01,1e-04,0,25
24620,13,246,1,200,0,-100,-0.171752482398484,Middle,0,0.166666666666667,10,1,0,male,-5,0,1,200,8,20,12,0,India,0.471443038420329,0.382352941176471,0.166666666666667,0.166666666666667,3,18,0.176470588235294,0.0294989152100416,-0.01,1e-04,0,25
24620,14,246,1,200,100,0,-0.08469018200299,Middle,0,0.2,10,1,0,male,-5,0,1,200,8,20,10,0.1,India,0.420255054090309,0.470588235294118,0.2,0.1,1,18,0.0588235294117647,0.00717242692769957,0,0,0.01,25
24620,15,246,1,200,100,100,-0.0345623084729673,Middle,0,0.3,10,1,0,male,-5,0,1,200,8,20,10,0.1,India,0.404228738227313,0.470588235294118,0.3,0.2,4,18,0.235294117647059,0.00119455316698055,0.01,1e-04,0.01,25
24621,0,246,1,200,NA,200,-0.638077469546494,Poorer,NA,NA,4,1,NA,female,0,1,1,450,4,20,NA,NA,India,0.638077469546494,0.342105263157895,NA,NA,0,20,0,0.407142857142857,0.02,4e-04,NA,0
24621,1,246,1,200,100,300,-0.0559480007131821,Middle,0,NA,6,1,0,female,0,1,1,450,4,20,4,0.25,India,0.430369236255247,0.684210526315789,0.5,0.25,3,20,0.157894736842105,0.00313017878380222,0.03,9e-04,0.01,0
24621,2,246,1,200,100,400,0.133482207835426,Middle,0,0.333333333333333,6,1,0,female,0,1,1,450,4,20,6,0.166666666666667,India,0.358495072472286,0.684210526315789,0.333333333333333,0.166666666666667,1,20,0.0526315789473684,0.0178174998086199,0.04,0.0016,0.01,0
24621,3,246,1,200,-100,300,-0.0318242022219411,Middle,1,0.5,8,1,0,female,0,1,1,450,4,20,6,0.333333333333333,India,0.37128235925598,0.631578947368421,0.5,0.166666666666667,4,20,0.210526315789474,0.001012779847063,0.03,9e-04,-0.01,0
24621,4,246,1,200,-200,100,-0.282589523497537,Middle,1,0.375,8,0,0,female,0,1,1,450,4,20,8,0.25,India,0.498329912404258,0.421052631578947,0.375,0.125,3,20,0.157894736842105,0.079856838790565,0.01,1e-04,-0.02,0
24621,5,246,1,200,100,200,-0.0734075405796243,Middle,0,0.25,8,0,0,female,0,1,1,450,4,20,8,0.125,India,0.390632983798715,0.421052631578947,0.25,0.125,3,20,0.157894736842105,0.00538866701394919,0.02,4e-04,0.01,0
24621,6,246,1,200,100,300,-0.0130455400630235,Middle,0,0.333333333333333,7,1,0,female,0,1,1,450,4,20,8,0.125,India,0.367884229777262,0.470588235294118,0.25,0.125,6,18,0.352941176470588,0.000170186115535951,0.03,9e-04,0.01,0
24621,7,246,1,200,-150,150,-0.058598157734868,Middle,0,0.285714285714286,7,0,1,female,0,1,1,450,4,20,7,0.285714285714286,India,0.391435693668918,0.352941176470588,0.285714285714286,0,2,18,0.117647058823529,0.00343374408992047,0.015,0.000225,-0.015,0
24621,8,246,1,200,100,250,0.121457560271818,Middle,0,0.428571428571429,7,0,0,female,0,1,1,450,4,20,7,0.142857142857143,India,0.302498074639246,0.588235294117647,0.428571428571429,0.285714285714286,2,18,0.117647058823529,0.0147519389471823,0.025,0.000625,0.01,0
24621,9,246,1,200,200,450,0.257127801059761,Middle,0,0.285714285714286,7,1,0,female,0,1,1,450,4,20,7,0.285714285714286,India,0.24200263629154,0.647058823529412,0.285714285714286,0,5,18,0.294117647058824,0.066114706077828,0.045,0.002025,0.02,0
24621,10,246,1,200,200,650,0.373045283765478,Middle,0,0.285714285714286,9,1,0,female,0,1,1,450,4,20,7,0.285714285714286,India,0.195695886565496,0.647058823529412,0.285714285714286,0,3,18,0.176470588235294,0.139162783739666,0.065,0.004225,0.02,0
24621,11,246,1,200,300,950,0.600247606276464,Richer,0,0.333333333333333,9,2,0,female,0,1,1,450,4,20,9,0.333333333333333,India,0.124618880195806,0.764705882352941,0.333333333333333,0,5,18,0.294117647058824,0.360297188840625,0.095,0.009025,0.03,0
