superid,round,game,showScore,initScore,payoff,cumulativePayoff,cPayoffS,WealthLevel,coop,local_rate_coop,degree,happ,harm,gender,age,prac_coop,initHapp,prac_cpayoff,initDegree,initNsize,prev_degree,post_coop_local_coop_rate,country3,yindex,rank,n_rewiring_chances,n_size,p_rewiring_chances,cPayoffS2,cumulativePayoffS,cumulativePayoffS2,payoffS,age2
13803,9,138,1,1150,200,3900,0.997901635890108,Richer,1,0.875,7,1,NA,female,5,0,2,900,5,14,8,0.75,US,0.0373047340519666,0.9,1,11,0.1,0.995807674912154,0.39,0.1521,0.02,25
13803,10,138,1,1150,250,4150,0.788141253548432,Richer,1,0.714285714285714,7,1,NA,female,5,0,2,900,5,14,7,0.857142857142857,US,0.110170282754082,0.9,0,11,0,0.621166635544894,0.415,0.172225,0.025,25
13803,11,138,1,1150,250,4400,0.610494007295646,Richer,1,0.857142857142857,7,1,NA,female,5,0,2,900,5,14,7,0.857142857142857,US,0.122098801459129,0.8,1,11,0.1,0.372702932943896,0.44,0.1936,0.025,25
13803,12,138,1,1150,250,4650,0.429062065742481,Middle,1,0.857142857142857,8,1,NA,female,5,0,2,900,5,14,7,0.857142857142857,US,0.210630468637218,0.8,1,11,0.1,0.184094256259205,0.465,0.216225,0.025,25
13803,13,138,1,1150,100,4750,0.143136282062574,Middle,1,0.875,7,1,NA,female,5,0,2,900,5,14,8,0.625,US,0.320352631282904,0.6,2,11,0.2,0.0204879952426967,0.475,0.225625,0.01,25
13803,14,138,1,1150,500,5250,0.463668265211712,Middle,0,0.714285714285714,8,1,NA,female,5,0,2,900,5,14,7,0.714285714285714,US,0.184196982070406,0.6,3,11,0.3,0.214988260164439,0.525,0.275625,0.05,25
13803,15,138,1,1150,500,5750,0.743001195933531,Richer,0,0.875,6,1,NA,female,5,0,2,900,5,14,8,0.625,US,0.085967080521235,0.777777777777778,2,10,0.222222222222222,0.552050777158657,0.575,0.330625,0.05,25
13805,0,138,1,200,NA,200,-1.11269728052837,Poorer,NA,NA,6,-2,NA,female,-3,2,-2,550,6,14,NA,NA,US,1.11269728052837,0.192307692307692,0,14,0,1.23809523809523,0.02,4e-04,NA,9
13805,1,138,1,200,200,400,-1.00932953164861,Poorer,1,NA,8,2,NA,female,-3,2,-2,550,6,14,6,0.833333333333333,US,1.06659645543009,0.291666666666667,3,13,0.25,1.018746103458,0.04,0.0016,0.02,9
13805,2,138,1,200,400,800,-0.836000033962575,Poorer,1,0.875,10,2,NA,female,-3,2,-2,550,6,14,8,1,US,0.958715635278183,0.333333333333333,3,13,0.25,0.698896056785427,0.08,0.0064,0.04,9
13805,3,138,1,200,300,1100,-0.743913384734081,Poorer,1,1,9,1,NA,female,-3,2,-2,550,6,14,10,0.8,US,0.878450911760458,0.363636363636364,0,12,0,0.553407123986517,0.11,0.0121,0.03,9
13805,4,138,1,200,250,1350,-0.752095303269513,Poorer,1,0.888888888888889,10,1,NA,female,-3,2,-2,550,6,14,9,0.777777777777778,US,0.882265644220006,0.363636363636364,1,12,0.0909090909090909,0.565647345200061,0.135,0.018225,0.025,9
13805,5,138,1,200,300,1650,-0.685114119773487,Poorer,1,0.8,9,2,NA,female,-3,2,-2,550,6,14,10,0.8,US,0.84171163286457,0.272727272727273,4,12,0.363636363636364,0.469381357113,0.165,0.027225,0.03,9
13805,6,138,1,200,250,1900,-0.81501219531586,Poorer,1,0.888888888888889,9,1,NA,female,-3,2,-2,550,6,14,9,0.777777777777778,US,0.919500938305073,0.181818181818182,0,12,0,0.664244878513577,0.19,0.0361,0.025,9
13805,7,138,1,200,450,2350,-0.772291365216227,Poorer,1,0.777777777777778,9,2,NA,female,-3,2,-2,550,6,14,9,1,US,0.886102724300724,0.2,1,11,0.1,0.596433952787544,0.235,0.055225,0.045,9
13805,8,138,1,200,250,2600,-1.02661605003979,Poorer,1,1,8,1,NA,female,-3,2,-2,550,6,14,9,0.777777777777778,US,1.07244712370228,0.15,4,11,0.4,1.0539405141993,0.26,0.0676,0.025,9
13805,9,138,1,200,200,2800,-1.25903477425387,Poorer,1,1,7,0,NA,female,-3,2,-2,550,6,14,8,0.75,US,1.30566569181883,0.1,1,11,0.1,1.58516856278049,0.28,0.0784,0.02,9
13805,10,138,1,200,250,3050,-1.26272093310448,Poorer,1,0.714285714285714,7,2,NA,female,-3,2,-2,550,6,14,7,0.857142857142857,US,1.2966194816442,0.1,3,11,0.3,1.59446415490025,0.305,0.093025,0.025,9
13805,11,138,1,200,250,3300,-1.50007098935502,Poorest,1,0.857142857142857,8,1,NA,female,-3,2,-2,550,6,14,7,0.857142857142857,US,1.50879233231638,0.1,4,11,0.4,2.25021297310455,0.33,0.1089,0.025,9
13805,12,138,1,200,300,3600,-1.37299861037594,Poorer,1,0.875,8,2,NA,female,-3,2,-2,550,6,14,8,0.875,US,1.38079973884398,0.1,1,11,0.1,1.88512518409426,0.36,0.1296,0.03,9
13805,13,138,1,200,100,3700,-1.43136282062574,Poorer,1,0.875,8,-1,NA,female,-3,2,-2,550,6,14,8,0.625,US,1.43817883405729,0.1,0,11,0,2.04879952426967,0.37,0.1369,0.01,9
13805,14,138,1,200,200,3900,-1.4227628959921,Poorer,1,0.625,7,2,NA,female,-3,2,-2,550,6,14,8,0.75,US,1.4227628959921,0.05,1,11,0.1,2.02425425821183,0.39,0.1521,0.02,9
13805,15,138,1,200,150,4050,-1.34477075958218,Poorer,1,0.857142857142857,6,0,NA,female,-3,2,-2,550,6,14,7,0.714285714285714,US,1.35705177108521,0.111111111111111,2,10,0.222222222222222,1.80840839582723,0.405,0.164025,0.015,9
13806,0,138,1,200,NA,200,-1.11269728052837,Poorer,NA,NA,6,2,NA,female,6,2,2,350,6,14,NA,NA,India,1.11269728052837,0.192307692307692,0,14,0,1.23809523809523,0.02,4e-04,NA,36
13806,1,138,1,200,200,400,-1.00932953164861,Poorer,1,NA,7,1,NA,female,6,2,2,350,6,14,6,0.833333333333333,India,1.06659645543009,0.291666666666667,1,13,0.0833333333333333,1.018746103458,0.04,0.0016,0.02,36
13806,2,138,1,200,350,750,-0.935706460031506,Poorer,1,0.857142857142857,7,2,NA,female,6,2,2,350,6,14,7,1,India,1.02774316101821,0.25,3,13,0.25,0.875546579344692,0.075,0.005625,0.035,36
13806,3,138,1,200,250,1000,-0.933848717006613,Poorer,1,1,7,1,NA,female,6,2,2,350,6,14,7,0.857142857142857,India,1.00507446660881,0.227272727272727,1,12,0.0909090909090909,0.872073426254897,0.1,0.01,0.025,36
13806,4,138,1,200,150,1150,-1.09921621247083,Poorer,1,0.857142857142857,8,1,NA,female,6,2,2,350,6,14,7,0.714285714285714,India,1.12814295490427,0.181818181818182,1,12,0.0909090909090909,1.20827628175872,0.115,0.013225,0.015,36
13806,5,138,1,200,200,1350,-1.15490665904674,Poorer,1,0.75,8,1,NA,female,6,2,2,350,6,14,8,0.75,India,1.19405603731951,0.181818181818182,0,12,0,1.3338093911105,0.135,0.018225,0.02,36
13806,6,138,1,200,200,1550,-1.40014915605545,Poorer,1,0.75,10,1,NA,female,6,2,2,350,6,14,8,0.75,India,1.40711507225473,0.0909090909090909,2,12,0.181818181818182,1.96041765920279,0.155,0.024025,0.02,36
13806,7,138,1,200,500,2050,-1.30883062947171,Poorer,1,0.8,10,2,NA,female,6,2,2,350,6,14,10,1,India,1.32508939505521,0.1,1,11,0.1,1.71303761664331,0.205,0.042025,0.05,36
13806,8,138,1,200,300,2350,-1.53075786032718,Poorest,1,1,10,1,NA,female,6,2,2,350,6,14,10,0.8,India,1.53075786032718,0,2,11,0.2,2.34321962695345,0.235,0.055225,0.03,36
13806,9,138,1,200,200,2550,-1.77197486746841,Poorest,1,0.8,10,1,NA,female,6,2,2,350,6,14,10,0.7,India,1.77197486746841,0,2,11,0.2,3.13989493093969,0.255,0.065025,0.02,36
13806,10,138,1,200,300,2850,-1.63560496704137,Poorest,1,0.7,10,1,NA,female,6,2,2,350,6,14,10,0.8,India,1.63560496704137,0,0,11,0,2.6752036082104,0.285,0.081225,0.03,36
13806,11,138,1,200,400,3250,-1.59600576193005,Poorest,1,0.8,10,2,NA,female,6,2,2,350,6,14,10,0.9,India,1.59600576193005,0,2,11,0.2,2.54723439211392,0.325,0.105625,0.04,36
13806,12,138,1,200,300,3550,-1.45881102352443,Poorer,1,0.9,10,1,NA,female,6,2,2,350,6,14,10,0.8,India,1.45881102352443,0,1,11,0.1,2.1281296023564,0.355,0.126025,0.03,36
13806,13,138,1,200,100,3650,-1.50633896837281,Poorest,1,0.8,9,1,NA,female,6,2,2,350,6,14,10,0.6,India,1.5063389683728,0,1,11,0.1,2.26905708763846,0.365,0.133225,0.01,36
13806,14,138,1,200,250,3900,-1.4227628959921,Poorer,1,0.666666666666667,9,1,NA,female,6,2,2,350,6,14,9,0.777777777777778,India,1.4227628959921,0.05,0,11,0,2.02425425821183,0.39,0.1521,0.025,36
13806,15,138,1,200,50,3950,-1.46758087461251,Poorer,1,0.777777777777778,8,0,NA,female,6,2,2,350,6,14,9,0.555555555555556,India,1.46758087461251,0,1,10,0.111111111111111,2.15379362352842,0.395,0.156025,0.005,36
13807,0,138,1,1150,NA,1150,0.83452296039628,Richer,NA,NA,5,0,NA,male,3,1,0,450,5,14,NA,NA,US,0,0.730769230769231,0,14,0,0.696428571428571,0.115,0.013225,NA,9
13807,1,138,1,1150,150,1300,0.665727988959719,Richer,1,NA,6,1,NA,male,3,1,0,450,5,14,5,0.8,US,0.100217116617592,0.833333333333333,5,13,0.416666666666667,0.443193755284352,0.13,0.0169,0.015,9
13807,2,138,1,1150,300,1600,0.759302783140321,Richer,1,1,7,2,NA,male,3,1,0,450,5,14,6,1,US,0.0690275257400292,0.791666666666667,2,13,0.166666666666667,0.576540716484637,0.16,0.0256,0.03,9
13807,3,138,1,1150,350,1950,0.870536939582435,Richer,1,1,7,2,NA,male,3,1,0,450,5,14,7,1,US,0.0633117774241772,0.818181818181818,3,12,0.272727272727273,0.757834563177552,0.195,0.038025,0.035,9
13807,4,138,1,1150,250,2200,0.72316856083607,Richer,1,1,7,1,NA,male,3,1,0,450,5,14,7,0.857142857142857,US,0.108475284125411,0.727272727272727,2,12,0.181818181818182,0.522972767381713,0.22,0.0484,0.025,9
13807,5,138,1,1150,350,2550,0.724263498046258,Richer,1,0.857142857142857,7,2,NA,male,3,1,0,450,5,14,7,1,US,0.110923238439517,0.727272727272727,2,12,0.181818181818182,0.524557614602202,0.255,0.065025,0.035,9
13807,6,138,1,1150,150,2700,0.522443714946064,Richer,1,1,6,1,NA,male,3,1,0,450,5,14,7,0.714285714285714,US,0.195045653579864,0.636363636363636,3,12,0.272727272727273,0.272947435286644,0.27,0.0729,0.015,9
13807,7,138,1,1150,300,3000,0.390210374003988,Middle,1,0.833333333333333,7,2,NA,male,3,1,0,450,5,14,6,1,US,0.235752100960743,0.6,4,11,0.4,0.152264135980332,0.3,0.09,0.03,9
13807,8,138,1,1150,250,3250,0.284152656707441,Middle,1,1,8,1,NA,male,3,1,0,450,5,14,7,0.857142857142857,US,0.284152656707441,0.6,2,11,0.2,0.0807427323138968,0.325,0.105625,0.025,9
13807,9,138,1,1150,300,3550,0.27978550538975,Middle,1,0.875,8,1,NA,male,3,1,0,450,5,14,8,0.875,US,0.261133138363766,0.5,2,11,0.2,0.0782799290261978,0.355,0.126025,0.03,9
13807,10,138,1,1150,200,3750,0.0423731856746465,Middle,1,0.875,7,1,NA,male,3,1,0,450,5,14,8,0.75,US,0.338985485397175,0.5,4,11,0.4,0.00179548686421807,0.375,0.140625,0.02,9
13807,11,138,1,1150,350,4100,0.0348853718454652,Middle,1,1,6,2,NA,male,3,1,0,450,5,14,7,1,US,0.348853718454655,0.45,2,11,0.2,0.00121698916879638,0.41,0.1681,0.035,9
13807,12,138,1,1150,200,4300,-0.171624826296992,Middle,1,1,5,1,NA,male,3,1,0,450,5,14,6,0.833333333333333,US,0.460266579614661,0.4,2,11,0.2,0.0294550810014727,0.43,0.1849,0.02,9
13807,13,138,1,1150,150,4450,-0.306720604419802,Middle,1,1,5,1,NA,male,3,1,0,450,5,14,5,0.8,US,0.558913101387194,0.3,5,11,0.5,0.0940775291756487,0.445,0.198025,0.015,9
13807,14,138,1,1150,50,4500,-0.584349046568185,Poorer,1,1,7,0,NA,male,3,1,0,450,5,14,5,0.6,US,0.755842788495804,0.3,5,11,0.5,0.341463808225147,0.45,0.2025,0.005,9
13807,15,138,1,1150,150,4650,-0.607910069400162,Poorer,1,0.714285714285714,6,1,NA,male,3,1,0,450,5,14,7,0.714285714285714,US,0.798265747697182,0.333333333333333,0,10,0,0.36955465247811,0.465,0.216225,0.015,9
13808,0,138,1,1150,NA,1150,0.83452296039628,Richer,NA,NA,4,1,NA,female,-1,2,1,600,4,14,NA,NA,US,0,0.730769230769231,0,14,0,0.696428571428571,0.115,0.013225,NA,1
13808,1,138,1,1150,0,1150,0.386551735524998,Middle,1,NA,4,2,NA,female,-1,2,1,600,4,14,4,0.5,US,0.207592598707869,0.416666666666667,4,13,0.333333333333333,0.149422244237388,0.115,0.013225,0,1
13808,2,138,1,1150,200,1350,0.260770652795666,Middle,1,1,6,2,NA,female,-1,2,1,600,4,14,4,1,US,0.283779828042342,0.416666666666667,4,13,0.333333333333333,0.0680013333594778,0.135,0.018225,0.02,1
13808,3,138,1,1150,300,1650,0.300730942764841,Middle,1,1,6,2,NA,female,-1,2,1,600,4,14,6,1,US,0.269075054052753,0.454545454545455,4,12,0.363636363636364,0.0904390999362301,0.165,0.027225,0.03,1
13808,4,138,1,1150,200,1850,0.115706969733771,Middle,1,1,8,-1,NA,female,-1,2,1,600,4,14,6,0.833333333333333,US,0.376047651634756,0.454545454545455,4,12,0.363636363636364,0.0133881028449718,0.185,0.034225,0.02,1
13808,5,138,1,1150,200,2050,-0.058724067409156,Middle,1,0.875,8,1,NA,female,-1,2,1,600,4,14,8,0.75,US,0.450217850136863,0.454545454545455,2,12,0.181818181818182,0.0034485160930751,0.205,0.042025,0.02,1
13808,6,138,1,1150,300,2350,-0.0626932457935277,Middle,1,0.75,9,1,NA,female,-1,2,1,600,4,14,8,0.875,US,0.445818636753975,0.454545454545455,4,12,0.363636363636364,0.00393044306812768,0.235,0.055225,0.03,1
13808,7,138,1,1150,350,2700,-0.146328890251496,Middle,1,0.888888888888889,8,2,NA,female,-1,2,1,600,4,14,9,0.888888888888889,US,0.479633584713236,0.45,1,11,0.1,0.0214121441222344,0.27,0.0729,0.035,1
13808,8,138,1,1150,300,3000,-0.219989153579954,Middle,1,1,8,1,NA,female,-1,2,1,600,4,14,8,0.875,US,0.513308025019893,0.45,1,11,0.1,0.0483952276928246,0.3,0.09,0.03,1
13808,9,138,1,1150,800,3800,0.792725598604291,Richer,0,0.875,7,-2,NA,female,-1,2,1,600,4,14,8,1,US,0.0746094681039333,0.8,3,11,0.3,0.628413874682532,0.38,0.1444,0.08,1
13808,10,138,1,1150,150,3950,0.415257219611539,Middle,1,1,7,-1,NA,female,-1,2,1,600,4,14,7,0.714285714285714,US,0.194916654103376,0.7,2,11,0.2,0.172438558439506,0.395,0.156025,0.015,1
13808,11,138,1,1150,350,4300,0.418624462145586,Middle,1,0.714285714285714,7,2,NA,female,-1,2,1,600,4,14,7,1,US,0.174426859227328,0.65,0,11,0,0.175246440306681,0.43,0.1849,0.035,1
13808,12,138,1,1150,250,4550,0.257437239445488,Middle,1,1,9,1,NA,female,-1,2,1,600,4,14,7,0.857142857142857,US,0.257437239445488,0.65,3,11,0.3,0.0662739322533135,0.455,0.207025,0.025,1
13808,13,138,1,1150,700,5250,0.8928977595332,Richer,0,0.888888888888889,7,-2,NA,female,-1,2,1,600,4,14,9,0.777777777777778,US,0.088608174610165,0.8,2,11,0.2,0.797266408979408,0.525,0.275625,0.07,1
13808,14,138,1,1150,150,5400,0.673271727567691,Richer,1,0.857142857142857,8,-2,NA,female,-1,2,1,600,4,14,7,0.714285714285714,US,0.11432916128508,0.8,2,11,0.2,0.453294819141983,0.54,0.2916,0.015,1
13808,15,138,1,1150,100,5500,0.435975908357692,Middle,1,0.75,8,-2,NA,female,-1,2,1,600,4,14,8,0.625,US,0.178074666793987,0.611111111111111,2,10,0.222222222222222,0.190074992668315,0.55,0.3025,0.01,1
13809,0,138,1,200,NA,200,-1.11269728052837,Poorer,NA,NA,3,-2,NA,female,8,2,-2,600,3,14,NA,NA,US,1.11269728052837,0.192307692307692,0,14,0,1.23809523809523,0.02,4e-04,NA,64
13809,1,138,1,200,50,250,-1.28850578508333,Poorer,1,NA,4,0,NA,female,8,2,-2,600,3,14,3,0.666666666666667,US,1.29566415055601,0.0833333333333333,2,13,0.166666666666667,1.66024715819321,0.025,0.000625,0.005,64
13809,2,138,1,200,200,450,-1.53394501644509,Poorest,1,0.75,8,0,NA,female,8,2,-2,600,3,14,4,1,US,1.53394501644509,0,4,13,0.333333333333333,2.35298731347673,0.045,0.002025,0.02,64
13809,3,138,1,200,300,750,-1.40868704768794,Poorer,1,1,7,0,NA,female,8,2,-2,600,3,14,8,0.875,US,1.40868704768794,0,2,12,0.181818181818182,1.98439919832376,0.075,0.005625,0.03,64
13809,4,138,1,200,350,1100,-1.18599643977116,Poorer,1,1,9,1,NA,female,8,2,-2,600,3,14,7,1,US,1.20045981098788,0.0909090909090909,2,12,0.181818181818182,1.40658755514987,0.11,0.0121,0.035,64
13809,5,138,1,200,150,1250,-1.31150417213782,Poorer,1,0.888888888888889,9,-1,NA,female,8,2,-2,600,3,14,9,0.666666666666667,US,1.32455396489541,0.0909090909090909,0,12,0,1.72004319353491,0.125,0.015625,0.015,64
13809,6,138,1,200,250,1500,-1.48374015044682,Poorer,1,0.666666666666667,11,1,NA,female,8,2,-2,600,3,14,9,0.777777777777778,US,1.48374015044682,0,3,12,0.272727272727273,2.20148483404795,0.15,0.0225,0.025,64
13809,7,138,1,200,450,1950,-1.48767705089021,Poorer,1,0.818181818181818,10,0,NA,female,8,2,-2,600,3,14,11,0.909090909090909,US,1.48767705089021,0,0,11,0,2.21318300774539,0.195,0.038025,0.045,64
13809,8,138,1,200,900,2850,-0.522474239752391,Poorer,0,1,9,1,NA,female,8,2,-2,600,3,14,10,0.9,US,0.705798534402354,0.3,2,11,0.2,0.272979331204839,0.285,0.081225,0.09,64
13809,9,138,1,200,150,3000,-0.848682699682241,Poorer,1,0.888888888888889,9,1,NA,female,8,2,-2,600,3,14,9,0.666666666666667,US,0.969923085351132,0.2,3,11,0.3,0.720262324739937,0.3,0.09,0.015,64
13809,10,138,1,200,800,3800,0.13559419415887,Middle,0,0.666666666666667,8,1,NA,female,8,2,-2,600,3,14,9,0.888888888888889,US,0.296612299722528,0.6,2,11,0.2,0.0183857854895933,0.38,0.1444,0.08,64
13809,11,138,1,200,300,4100,0.0348853718454652,Middle,1,0.875,9,1,NA,female,8,2,-2,600,3,14,8,0.875,US,0.348853718454655,0.45,2,11,0.2,0.00121698916879638,0.41,0.1681,0.03,64
13809,12,138,1,200,250,4350,-0.0858124131484961,Middle,1,0.888888888888889,9,2,NA,female,8,2,-2,600,3,14,9,0.777777777777778,US,0.41345980880639,0.5,2,11,0.2,0.00736377025036819,0.435,0.189225,0.025,64
13809,13,138,1,200,600,4950,0.443040873050824,Middle,0,0.777777777777778,7,2,NA,female,8,2,-2,600,3,14,9,0.666666666666667,US,0.211296416378086,0.7,5,11,0.5,0.196285215193636,0.495,0.245025,0.06,64
13809,14,138,1,200,150,5100,0.254064802855733,Middle,1,0.571428571428571,8,2,NA,female,8,2,-2,600,3,14,7,0.714285714285714,US,0.279471283141306,0.5,6,11,0.6,0.0645489240501225,0.51,0.2601,0.015,64
13809,15,138,1,200,400,5500,0.435975908357692,Middle,0,0.75,7,2,NA,female,8,2,-2,600,3,14,8,0.5,US,0.178074666793987,0.611111111111111,1,10,0.111111111111111,0.190074992668315,0.55,0.3025,0.04,64
13810,0,138,1,200,NA,200,-1.11269728052837,Poorer,NA,NA,7,0,NA,NA,NA,1,0,850,7,14,NA,NA,India,1.11269728052837,0.192307692307692,0,14,0,1.23809523809523,0.02,4e-04,NA,NA
13810,1,138,1,200,150,350,-1.10238828279351,Poorer,1,NA,6,2,NA,NA,NA,1,0,850,7,14,7,0.714285714285714,India,1.13818011015694,0.166666666666667,2,13,0.166666666666667,1.21525992604042,0.035,0.001225,0.015,NA
13810,2,138,1,200,300,650,-1.13511931216937,Poorer,1,0.833333333333333,7,1,NA,NA,NA,1,0,850,7,14,6,1,India,1.18113766266272,0.166666666666667,6,13,0.5,1.28849585285986,0.065,0.004225,0.03,NA
13810,3,138,1,200,350,1000,-0.933848717006613,Poorer,1,1,7,1,NA,NA,NA,1,0,850,7,14,7,1,India,1.00507446660881,0.227272727272727,2,12,0.181818181818182,0.872073426254897,0.1,0.01,0.035,NA
13810,4,138,1,200,250,1250,-0.92565575787017,Poorer,1,1,7,2,NA,NA,NA,1,0,850,7,14,7,0.857142857142857,India,0.997972613953777,0.272727272727273,0,12,0,0.856838582078199,0.125,0.015625,0.025,NA
13810,5,138,1,200,600,1850,-0.371919093591322,Middle,0,0.857142857142857,5,2,NA,NA,NA,1,0,850,7,14,7,0.857142857142857,India,0.632914948743126,0.363636363636364,0,12,0,0.138323812177791,0.185,0.034225,0.06,NA
13810,6,138,1,200,150,2000,-0.64783020653312,Poorer,1,1,5,-1,NA,NA,NA,1,0,850,7,14,5,0.8,India,0.794114446718018,0.272727272727273,1,12,0.0909090909090909,0.419683976496745,0.2,0.04,0.015,NA
13811,0,138,1,1150,NA,1150,0.83452296039628,Richer,NA,NA,2,0,NA,male,32,2,0,400,2,14,NA,NA,US,0,0.730769230769231,0,14,0,0.696428571428571,0.115,0.013225,NA,1024
13811,1,138,1,1150,100,1250,0.572669237814812,Richer,1,NA,4,2,NA,male,32,2,0,400,2,14,2,1,US,0.121692213035647,0.708333333333333,2,13,0.166666666666667,0.327950055939398,0.125,0.015625,0.01,1024
13811,2,138,1,1150,200,1450,0.460183504933528,Middle,1,1,7,2,NA,male,32,2,0,400,2,14,4,1,US,0.176403676891186,0.541666666666667,4,13,0.333333333333333,0.211768858212906,0.145,0.021025,0.02,1024
13811,3,138,1,1150,250,1700,0.395698608901107,Middle,1,1,6,1,NA,male,32,2,0,400,2,14,7,0.857142857142857,US,0.22159122098462,0.545454545454545,1,12,0.0909090909090909,0.156577389086271,0.17,0.0289,0.025,1024
13811,4,138,1,1150,300,2000,0.376047651634757,Middle,1,1,8,2,NA,male,32,2,0,400,2,14,6,1,US,0.245877310684264,0.545454545454545,4,12,0.363636363636364,0.141411836300016,0.2,0.04,0.03,1024
13811,5,138,1,1150,200,2200,0.176172202227468,Middle,1,1,8,1,NA,male,32,2,0,400,2,14,8,0.75,US,0.332769715318551,0.545454545454545,2,12,0.181818181818182,0.0310366448376759,0.22,0.0484,0.02,1024
13811,6,138,1,1150,200,2400,0.0208977485978426,Middle,1,0.75,8,1,NA,male,32,2,0,400,2,14,8,0.75,US,0.40402313955829,0.545454545454545,2,12,0.181818181818182,0.000436715896458632,0.24,0.0576,0.02,1024
13811,7,138,1,1150,300,2700,-0.146328890251496,Middle,1,0.75,8,2,NA,male,32,2,0,400,2,14,8,0.875,US,0.479633584713236,0.45,1,11,0.1,0.0214121441222344,0.27,0.0729,0.03,1024
13811,8,138,1,1150,300,3000,-0.219989153579954,Middle,1,1,8,2,NA,male,32,2,0,400,2,14,8,0.875,US,0.513308025019893,0.45,2,11,0.2,0.0483952276928246,0.3,0.09,0.03,1024
13811,9,138,1,1150,200,3200,-0.438330625110608,Middle,1,0.875,8,1,NA,male,32,2,0,400,2,14,8,0.75,US,0.671485212935399,0.3,2,11,0.2,0.192133736909856,0.32,0.1024,0.02,1024
13811,10,138,1,1150,200,3400,-0.610173873714916,Poorer,1,0.875,9,1,NA,male,32,2,0,400,2,14,8,0.75,US,0.762717342143644,0.2,2,11,0.2,0.372312156164266,0.34,0.1156,0.02,1024
13811,11,138,1,1150,350,3750,-0.636658036179746,Poorer,1,0.777777777777778,9,2,NA,male,32,2,0,400,2,14,9,0.888888888888889,US,0.802363552445707,0.2,2,11,0.2,0.405333455032251,0.375,0.140625,0.035,1024
13811,12,138,1,1150,250,4000,-0.686499305187969,Poorer,1,0.888888888888889,9,1,NA,male,32,2,0,400,2,14,9,0.777777777777778,US,0.819118489144736,0.2,2,11,0.2,0.471281296023564,0.4,0.16,0.025,1024
13811,13,138,1,1150,150,4150,-0.756577490902178,Poorer,1,0.888888888888889,8,1,NA,male,32,2,0,400,2,14,9,0.666666666666667,US,0.88608174610165,0.2,1,11,0.1,0.572409499739835,0.415,0.172225,0.015,1024
13811,14,138,1,1150,200,4350,-0.793952508924164,Poorer,1,0.75,9,1,NA,male,32,2,0,400,2,14,8,0.75,US,0.908281670209244,0.2,2,11,0.2,0.630360586426975,0.435,0.189225,0.02,1024
13811,15,138,1,1150,50,4400,-0.914935356976001,Poorer,1,0.777777777777778,7,0,NA,male,32,2,0,400,2,14,9,0.555555555555556,US,1.01318344900027,0.222222222222222,2,10,0.222222222222222,0.837106707444802,0.44,0.1936,0.005,1024
13812,0,138,1,1150,NA,1150,0.83452296039628,Richer,NA,NA,6,1,NA,NA,NA,2,1,500,6,14,NA,NA,India,0,0.730769230769231,0,14,0,0.696428571428571,0.115,0.013225,NA,NA
13812,1,138,1,1150,500,1650,1.31713924697407,Richer,0,NA,3,1,NA,NA,NA,2,1,500,6,14,6,0.833333333333333,India,0,0.958333333333333,2,13,0.166666666666667,1.73485579591942,0.165,0.027225,0.05,NA
13812,2,138,1,1150,150,1800,1.15812848741604,Richer,1,1,3,1,NA,NA,NA,2,1,500,6,14,3,1,India,0.00766972508222547,0.916666666666667,1,13,0.0833333333333333,1.34126159336456,0.18,0.0324,0.015,NA
13812,3,138,1,1150,300,2100,1.15543993799123,Richer,0,1,3,1,NA,NA,NA,2,1,500,6,14,3,1,India,0.0158279443560443,0.909090909090909,1,12,0.0909090909090909,1.33504145030518,0.21,0.0441,0.03,NA
13812,4,138,1,1150,300,2400,1.07028947003738,Richer,0,1,4,1,NA,NA,NA,2,1,500,6,14,3,1,India,0.0216950568250821,0.818181818181818,1,12,0.0909090909090909,1.1455195496729,0.24,0.0576,0.03,NA
13812,5,138,1,1150,400,2800,1.11575728077396,Richer,0,1,4,2,NA,NA,NA,2,1,500,6,14,4,1,India,0.0260995855151805,0.909090909090909,2,12,0.181818181818182,1.2449143096001,0.28,0.0784,0.04,NA
13812,6,138,1,1150,100,2900,0.856807692511545,Richer,1,1,4,1,NA,NA,NA,2,1,500,6,14,4,0.75,India,0.0835909943913703,0.772727272727273,2,12,0.181818181818182,0.734119421946958,0.29,0.0841,0.01,NA
13812,7,138,1,1150,200,3100,0.569056795422483,Richer,1,0.75,4,1,NA,NA,NA,2,1,500,6,14,4,1,India,0.170717038626745,0.7,2,11,0.2,0.323825636416506,0.31,0.0961,0.02,NA
13812,8,138,1,1150,300,3400,0.586637742879878,Richer,0,1,3,1,NA,NA,NA,2,1,500,6,14,4,0.75,India,0.174158079917464,0.7,1,11,0.1,0.344143841371198,0.34,0.1156,0.03,NA
13812,9,138,1,1150,200,3600,0.382373524032658,Middle,0,0.666666666666667,4,0,NA,NA,NA,2,1,500,6,14,3,0.666666666666667,India,0.214502220798808,0.6,2,11,0.2,0.146209511881154,0.36,0.1296,0.02,NA
13812,10,138,1,1150,100,3700,-0.0508478228095767,Middle,1,0.75,6,1,NA,NA,NA,2,1,500,6,14,4,0.75,India,0.389833308206751,0.4,3,11,0.3,0.00258550108447411,0.37,0.1369,0.01,NA
